wake_up_time,brush_time,morning_activity,bathing,breakfast,work_travel_time,work1,break1,work2,lunch,work3,break2,work4,home_travel_time,after_work_time,dinner_time,mediation_time,sleep_time,Opt
22161,22418,23351,27033,27478,29458,33365,38702,41323,51468,56202,59576,61166,66942,70135,74128,77329,78710,0.7315789473684211
19335,21956,22374,26122,27120,27855,32067,38676,39325,51161,52774,59216,58974,65461,67115,70592,72355,75717,0.6526315789473685
21757,22372,23207,26940,27804,29927,32592,38851,40869,51377,57070,59616,60734,67207,70320,72969,75757,78685,0.7315789473684211
19521,22117,22425,26337,26952,28708,30638,38524,38324,51095,52914,59252,59781,66321,68452,71353,72624,76514,0.7315789473684211
20701,22407,22881,27067,28122,29608,34709,38864,41959,52045,56253,59583,62075,67699,69704,72953,76571,78567,0.7052631578947369
19359,21927,22277,26459,26423,28326,30282,38436,38725,50321,54102,59245,59973,66289,66831,72025,73204,76581,0.7052631578947369
22350,22470,23156,26876,27897,29428,33266,38936,40736,51318,56042,59660,62589,67556,71594,75401,76627,78133,0.6789473684210526
20681,21912,22369,26268,27286,27684,31794,38479,38783,51044,54697,59190,58661,66181,67998,71340,72059,74766,0.7052631578947369
22388,22386,22844,27026,27904,29186,33322,38940,41353,51487,55481,59502,60875,67461,69615,74739,76140,79447,0.7315789473684211
19054,22087,22381,26230,26932,27720,32102,38440,38754,50218,53334,59141,58015,65436,67710,70904,73001,74984,0.7052631578947369
22453,22352,23273,26793,27743,29886,33650,38885,41647,52243,56093,59643,60860,67114,69961,75175,75656,79241,0.7052631578947369
20414,21958,22265,26639,26694,27841,31674,38607,39287,51008,53901,59232,59089,66362,67300,70529,72663,75702,0.7315789473684211
22231,22404,22907,27070,28171,29038,34737,38925,39749,51425,56818,59683,62083,67007,69320,74652,77073,79353,0.7052631578947369
20112,22091,22465,26258,26799,28163,30742,38650,37716,50281,54037,59150,60180,65412,68687,72235,74510,77146,0.7578947368421053
22281,22398,23152,27109,27563,29576,33175,38818,40183,52325,57201,59553,62036,67727,69646,75372,76824,78570,0.6789473684210526
19225,22083,22401,26658,27266,28380,32268,38405,37616,51133,54456,59137,58122,65791,68467,70613,74456,75469,0.7052631578947369
21730,22468,23389,27049,27708,29087,34000,38760,40725,51856,55830,59672,62463,67397,70749,75452,76787,78224,0.6789473684210526
19489,22018,22376,26385,27205,28718,31197,38477,39078,50206,54483,59320,58374,66088,66796,71055,73837,74750,0.7052631578947369
21543,22335,23194,26796,27529,29568,34179,38770,39883,52400,56833,59657,61989,67597,71943,74472,76220,78250,0.7315789473684211
19556,22014,22522,26290,26611,27807,31340,38686,37942,51027,54764,59265,59558,65548,67373,70351,73780,76276,0.7315789473684211
21588,22435,22900,26843,28114,29786,33817,38890,40397,52048,55121,59680,60598,67759,71451,73452,77340,78864,0.7052631578947369
19092,22079,22638,26333,26412,27927,30628,38691,38458,51244,54730,59238,58283,66364,68533,71140,73080,76642,0.7578947368421053
21635,22349,23296,26999,27808,29606,34168,38879,41065,52139,56259,59488,61882,67622,69876,74210,74799,79897,0.7315789473684211
19361,22033,22466,26202,26696,27952,31871,38508,38043,50684,53614,59235,60295,66590,67932,70704,73464,76567,0.7315789473684211
21752,22445,23009,26842,27710,29498,33363,38948,40416,52174,55908,59542,61229,67704,71669,73731,76809,78842,0.7052631578947369
18906,22024,22752,26361,26880,27984,32301,38621,37874,50400,53118,59360,59598,65600,68508,70756,72362,75094,0.6789473684210526
22397,22234,23350,27191,27788,29742,33341,38937,40933,51879,56318,59561,61098,66914,71875,74779,76636,79789,0.7052631578947369
19049,22169,22563,26562,27242,27866,32145,38523,38568,51059,53673,59197,58960,66364,68316,70734,72428,74810,0.6789473684210526
20708,22430,23293,26998,27617,29753,34743,38921,40159,51736,55746,59414,61187,67035,70546,73360,76530,79053,0.7315789473684211
19008,22038,22308,26147,26982,27729,30071,38583,39538,50987,53764,59389,58236,65786,68576,71755,73441,76951,0.7052631578947369
20856,22358,23092,26794,27857,29542,33116,38864,39856,51740,54997,59405,60325,67036,71948,73869,74939,78571,0.7315789473684211
20556,21903,22737,26248,27207,27917,31803,38677,37297,50588,52923,59157,58250,66146,67464,72430,72221,76169,0.6789473684210526
20714,22212,22823,26701,28157,29632,34712,38704,40879,51363,55946,59626,60773,66765,71665,73842,76895,79518,0.6526315789473685
20337,22038,22299,26614,26889,27841,30477,38495,38571,50430,52765,59210,59666,65529,68821,70432,73513,76930,0.7052631578947369
22395,22348,23125,26875,27351,29002,33012,38968,41694,52230,55473,59605,61480,67074,71272,74015,75589,79355,0.7315789473684211
19478,21981,22787,26393,26950,28023,31320,38408,38651,51101,54856,59362,59825,65774,69259,70292,74283,76915,0.7315789473684211
22221,22222,23150,26988,27827,29588,33837,38900,39981,52123,55817,59594,60776,66650,71723,75072,76386,78529,0.7052631578947369
19318,21970,22637,26431,26482,28758,31241,38522,39425,50997,53869,59237,58663,66529,68385,71200,74336,76552,0.7578947368421053
22344,22455,23343,27264,28079,28991,32458,38899,41533,51596,57023,59515,62574,67126,69510,74288,77345,79180,0.6789473684210526
19659,22111,22314,26554,26892,27664,30042,38689,37837,50863,54646,59258,59183,65488,69275,71724,74142,75727,0.7315789473684211
22322,22270,23137,26878,27313,29248,33307,38873,39619,51726,55158,59684,61916,66705,69657,74953,76807,77457,0.7052631578947369
19080,21901,22762,26337,26696,28134,31079,38700,38311,50536,54384,59315,59015,66218,67262,72278,73188,76452,0.7578947368421053
22331,22490,23365,26878,27930,29592,33035,38977,41307,52148,54927,59530,61094,66922,70636,74322,75933,79997,0.7315789473684211
19830,22021,22641,26356,26667,28014,31815,38401,38913,50160,54258,59374,60178,65413,67805,72783,72506,75815,0.7315789473684211
22293,22210,23340,26797,27478,29453,33710,38898,40050,52167,56746,59416,62587,67355,70510,75139,76440,77799,0.7052631578947369
20462,22188,22254,26101,27292,27648,31784,38602,37629,51271,52687,59213,58658,66229,68205,71110,72618,75433,0.7052631578947369
21281,22322,22947,27024,27349,28980,33889,38970,41038,51618,56468,59615,61559,67264,71595,74014,77358,80077,0.6789473684210526
19635,22042,22570,26226,27106,28142,30433,38428,38912,50314,52784,59222,58551,66070,66731,71469,74276,76495,0.7052631578947369
21063,22489,22985,26738,27692,29248,34673,38853,41232,51585,55540,59506,62316,67209,71983,74442,75983,79071,0.7052631578947369
18968,22169,22361,26208,26465,27738,30646,38501,38887,51278,54831,59101,59639,65595,68138,71657,74453,77026,0.7578947368421053
20847,22257,23107,26847,27864,29900,34745,38736,40952,51577,55003,59672,61508,67624,69413,74899,76561,78257,0.7315789473684211
19979,22059,22711,26351,27214,28147,31052,38617,37600,50740,53198,59110,59955,66161,67387,70235,72482,76703,0.7052631578947369
21669,22295,23367,27201,27592,28845,32811,38969,40777,52058,56892,59448,62524,66663,70578,75219,76833,79503,0.6526315789473685
19210,22081,22527,26637,26853,28099,30299,38624,39266,50775,54899,59217,59304,65603,66814,72485,73195,76074,0.7052631578947369
22265,22473,22957,26928,27855,28905,34724,38766,41035,51985,56407,59616,60967,67798,70907,74184,76465,78989,0.7315789473684211
20534,21996,22710,26663,27289,28757,30163,38446,39402,50127,52500,59174,58310,65851,67186,72491,72250,76926,0.6526315789473685
21118,22346,23253,27198,27553,29827,33422,38898,41607,51987,57147,59437,61405,67784,69724,73931,75182,79449,0.7052631578947369
19945,22005,22225,26676,26550,27760,31618,38653,39023,50402,52970,59339,60284,65918,68951,71814,74084,76805,0.7578947368421053
21024,22465,23007,26907,28121,29744,34308,38855,39983,52090,56735,59583,62007,67013,71511,75008,77132,79479,0.6526315789473685
19036,21956,22568,26285,26473,27702,32243,38562,37380,50936,53593,59279,60095,66559,67979,70403,74329,76097,0.7052631578947369
21103,22426,22990,26883,27647,29851,34284,38787,40208,51887,55293,59690,60829,66638,69734,74303,77187,77455,0.7315789473684211
19468,22066,22787,26535,26576,27754,30737,38593,39101,50243,53632,59218,60080,66304,68723,72741,74683,75982,0.7578947368421053
20894,22433,22926,27035,28044,29520,32816,38779,41971,51306,57249,59550,61099,66683,70019,73764,76376,80076,0.6789473684210526
19242,22184,22667,26421,26519,28228,31539,38427,38034,50107,54711,59112,59990,66012,68892,70974,74197,75425,0.7578947368421053
22188,22231,22967,26867,27695,29366,33663,38958,41314,52322,56685,59519,61103,67342,70604,73112,75407,77881,0.7578947368421053
20241,22120,22316,26135,27002,27826,31405,38550,38059,50690,52994,59338,58147,65430,68790,71583,74486,77206,0.7315789473684211
21756,22263,22945,27052,27305,29136,33139,38742,40055,52485,55611,59505,62663,67249,71654,75593,76137,78743,0.6789473684210526
19880,22043,22445,26695,26413,28588,32166,38545,39296,50854,54824,59292,59389,65479,68475,72805,74029,76662,0.7578947368421053
21137,22372,23145,26944,27512,29940,33107,38883,41983,52273,57166,59432,62637,67134,69459,74150,76352,79652,0.6526315789473685
18927,22185,22213,26548,26723,28387,30249,38682,38302,50740,53266,59387,59665,66268,67531,71919,74037,77095,0.7315789473684211
21008,22282,22861,27287,27878,29696,34617,38984,40175,52477,55884,59413,60553,67048,71106,74445,74741,78369,0.7315789473684211
19216,22039,22347,26414,26499,27913,31997,38551,38864,50494,54593,59302,59828,66519,67826,71194,74592,75694,0.7578947368421053
21112,22291,23352,27157,28175,29801,33642,38838,40870,51756,56048,59648,60627,67243,70578,75348,75027,79688,0.7052631578947369
20233,22134,22212,26657,26590,28060,31255,38687,38544,50281,53384,59102,60149,65983,68621,71734,73967,76401,0.7578947368421053
21973,22427,23399,26787,27755,29630,34594,38939,41559,51899,55548,59432,60447,67397,70949,74605,75375,80099,0.7052631578947369
19515,22192,22794,26186,26781,28400,32265,38473,38919,50704,52623,59304,58235,66379,69211,72288,73689,75082,0.6789473684210526
20972,22367,22897,26813,27735,29602,32882,38807,41541,51352,55406,59676,61840,67763,71345,73768,74912,79675,0.7052631578947369
20431,22182,22738,26646,26973,27716,30849,38544,37609,51234,53975,59227,57937,65852,66842,70812,73522,74826,0.6526315789473685
21645,22404,23040,26942,27548,28870,32961,38892,40337,52112,55369,59474,60918,67278,69935,73234,76435,79035,0.7578947368421053
20287,22052,22328,26571,26710,28242,31489,38480,38158,51296,53245,59387,60100,65934,69070,70600,72377,76125,0.7052631578947369
21273,22495,23225,27043,27456,28965,34417,38708,41370,51872,57130,59686,62432,66832,69525,75525,75031,79419,0.6789473684210526
20415,22139,22754,26486,26762,28793,31201,38626,39175,51117,52606,59266,58821,65559,68061,71671,73950,74909,0.7052631578947369
21031,22438,22912,27288,27766,29703,34435,38932,40217,52050,57275,59584,61694,66891,70552,73177,75562,79598,0.7052631578947369
19016,22124,22538,26604,26883,27706,30377,38582,38750,50156,54220,59232,58080,65422,66771,71339,74373,77294,0.7052631578947369
21514,22312,23345,26741,27912,28937,33814,38776,40665,51990,56166,59550,61237,67124,71184,73550,75967,78898,0.7578947368421053
19089,22181,22237,26213,27059,27971,31836,38587,37997,50993,54175,59246,58456,66207,68634,70253,72259,75273,0.6789473684210526
21042,22497,22831,26998,27543,29595,32612,38866,39854,51648,56558,59664,62630,67466,70267,75154,77068,78938,0.6789473684210526
20687,21906,22283,26417,26533,27913,31833,38452,37297,50685,54272,59159,58605,66256,68436,70693,72917,76201,0.7052631578947369
21477,22305,22976,27032,27870,29489,33604,38799,39881,51631,55714,59420,61015,67648,71735,75483,75775,77432,0.7052631578947369
20556,22171,22448,26219,26924,28549,31104,38616,39444,51087,53694,59255,59021,66241,69237,72663,74473,75364,0.7578947368421053
22440,22365,23241,26839,27391,29700,34068,38783,41194,51964,55720,59643,62073,67248,69591,75423,77182,77876,0.7052631578947369
20389,21900,22704,26160,26721,28053,31121,38433,38909,50848,52549,59369,59545,66347,68504,72488,72823,75090,0.7052631578947369
22070,22340,23309,27086,27901,29527,33246,38718,39924,52424,56305,59405,61267,66693,71563,75333,77394,78545,0.6789473684210526
19891,21961,22429,26253,27249,27801,30686,38641,37406,50517,54501,59343,58677,66480,67405,71194,72317,76695,0.7052631578947369
21986,22457,23071,26845,27705,29430,34332,38749,40020,52105,56442,59435,62275,67318,70754,74258,76107,77843,0.7578947368421053
19676,21910,22712,26692,26640,28167,32099,38414,39021,50379,54676,59168,58737,65862,68459,72887,73737,77061,0.7578947368421053
21022,22427,23378,26752,27623,29006,32497,38925,40306,52043,56158,59645,61536,67069,70398,74017,76389,77926,0.7578947368421053
20279,22028,22513,26489,27297,28161,32172,38614,38315,50847,54445,59229,58892,65956,66784,72524,72969,76740,0.7315789473684211
21304,22266,23271,26879,27759,29775,34590,38998,40365,51341,55487,59682,60661,66628,71178,75403,76416,78600,0.7052631578947369
19604,22107,22664,26163,27035,28040,31123,38449,37239,50249,53405,59394,59116,65685,66911,70671,73760,76334,0.6789473684210526
20743,22278,23346,26800,27550,29315,34553,38807,41376,51734,57214,59527,61848,66644,71391,73791,76665,79377,0.6789473684210526
20453,22028,22295,26336,26957,28365,30779,38450,39155,50726,53285,59149,58813,66090,66994,72625,72104,76944,0.7052631578947369
21043,22269,23384,27119,27509,29123,33121,38959,41722,51333,57164,59637,60554,67175,71737,74153,75181,77799,0.6789473684210526
19784,21976,22585,26537,27074,27970,31619,38500,38527,50431,54382,59179,59769,65714,68843,71705,72421,75267,0.7052631578947369
22113,22264,23349,27102,28004,29455,34670,38778,40379,51417,55693,59683,60382,67383,70897,73443,76516,79484,0.7052631578947369
19358,21981,22274,26233,26991,28039,30511,38529,39286,50946,54097,59241,58928,65841,68030,71927,72149,75336,0.7052631578947369
21386,22457,22864,26869,27749,29085,33103,38702,41543,51342,56244,59622,61185,67754,69775,73392,76081,78343,0.7578947368421053
20682,21921,22501,26503,27254,28715,31347,38651,38695,50415,53930,59217,60207,66113,67050,70371,72604,75519,0.6789473684210526
20946,22331,23170,27185,27687,29504,34601,38852,40936,52171,57062,59564,60881,67740,70962,73759,75622,78459,0.7052631578947369
19800,22168,22755,26636,26535,28780,30326,38540,37449,50129,54145,59296,57967,66515,68261,70452,72679,77278,0.6526315789473685
21833,22466,23025,27274,27825,29297,34420,38720,40266,51398,55886,59589,60529,66816,69645,74039,75018,77641,0.7578947368421053
20367,22148,22251,26686,26928,27658,30401,38584,37814,51173,54887,59272,58193,66389,67433,71108,72726,76344,0.7315789473684211
21898,22355,23046,27188,27822,29269,34188,38958,40023,51930,57167,59676,62439,66934,70020,74628,76184,79761,0.6789473684210526
19633,21928,22367,26529,26610,28145,30698,38487,39079,51212,53669,59124,59474,65613,68319,72738,74372,77319,0.7578947368421053
21896,22259,22979,26872,27621,29903,32491,38928,40404,51613,55912,59656,62540,66766,69681,75190,76576,78086,0.7052631578947369
20229,22117,22636,26345,27280,27985,31914,38561,38436,50716,53890,59202,58863,65728,67997,71210,72338,74779,0.7052631578947369
22306,22253,23276,26735,27303,29172,32953,38973,41078,52197,56337,59490,60917,67708,71697,75189,75154,79013,0.7052631578947369
19332,21969,22204,26130,26656,28183,32335,38685,37244,50535,52956,59256,59321,65451,67725,70293,72564,76106,0.6789473684210526
21331,22325,23036,27175,27989,29558,32801,38929,41367,51483,57099,59610,60575,67796,71275,75288,77164,77829,0.6789473684210526
19244,21988,22343,26626,26592,28123,30220,38497,39376,50645,52707,59331,60187,65682,68683,70380,73930,75124,0.6526315789473685
20990,22350,23188,26819,27335,29876,34166,38977,40665,52003,56057,59685,61256,66901,71334,74913,76434,78740,0.7578947368421053
19538,21991,22534,26392,26446,27685,30359,38516,39529,50268,54844,59386,60114,65421,68077,72622,72515,74717,0.6789473684210526
21930,22483,23073,26869,27550,29309,33629,38849,40108,52359,56151,59433,62082,66989,69871,72930,74778,79302,0.7578947368421053
19168,22184,22270,26629,26774,28657,30085,38411,39489,50209,54131,59110,59212,65603,66812,71096,73790,77260,0.7052631578947369
21697,22207,23275,26790,27560,29587,33139,38976,41070,51608,55854,59450,61437,67586,69581,75396,75502,77643,0.7315789473684211
19807,21945,22730,26140,26978,28138,32147,38665,38508,50318,54823,59130,60144,65679,67162,71715,74102,75203,0.7052631578947369
21540,22221,22852,27148,27574,29446,33022,38813,40601,51514,57136,59639,61930,67796,70197,73312,75571,77769,0.7315789473684211
19668,22012,22400,26336,27111,28304,30199,38576,38075,50559,53886,59111,58021,66243,68220,70743,73353,77120,0.6789473684210526
21662,22491,22811,27261,27934,29366,34689,38855,40177,51782,55449,59577,61969,66910,71241,73818,77379,78754,0.7052631578947369
20554,21994,22438,26380,26828,28064,31712,38580,38280,51000,52638,59392,60027,66063,67009,71881,74269,76151,0.7052631578947369
20763,22498,22964,26770,27598,29775,32777,38872,39822,52084,56894,59478,60385,67516,70579,75262,74865,77801,0.7315789473684211
19929,21965,22645,26328,26897,28597,30686,38586,39410,50618,53831,59256,59336,66120,69280,70794,72732,75208,0.7052631578947369
